Región,Proveedor,PA,Nombre,Provincia,Distrito,Corregimiento,Data (GB),Estado
3,C&W Panamá,1339,C.E. Colón,Panamá Oeste,San Carlos,San Carlos Borromeo,0,Fuerza Mayor
3,C&W Panamá,1340,Iglesia de San Carlos,Panamá Oeste,San Carlos,San Carlos Borromeo,99,Normal
3,C&W Panamá,1341,Municipio San Carlos,Panamá Oeste,San Carlos,San Carlos Borromeo,4,Normal
3,C&W Panamá,1342,C.E. Rodeo Viejo,Panamá Oeste,San Carlos,San José,156,Normal
2,Liberty Technologies,1343,Esc. Manuel Amador Guerrero,Panamá,Panamá,El Chorrillo,603,Normal
2,Liberty Technologies,1344,Parroquia Santa María del Camino,Panamá,Panamá,Juan Díaz,39,Normal
2,Liberty Technologies,1345,Esc. de la Concepción,Panamá,Panamá,Juan Díaz,129,Normal
2,Liberty Technologies,1346,Plaza Bolívar,Panamá,Panamá,San Felipe,20,Normal
2,Liberty Technologies,1347,Iglesia Cristo Redentor,Panamá,San Miguelito,Amelia Denis de Icaza,64,Normal
2,Liberty Technologies,1348,Centro de Salud Santa Ana,Panamá,Panamá,Santa Ana,283,Normal
2,Liberty Technologies,1349,Autoridad Marítima de Panamá,Panamá,Panamá,San Felipe,31,Normal
2,Liberty Technologies,1350,Mercado El Cruce,Panamá,Panamá,Calidonia,228,Normal
2,Liberty Technologies,1351,Centro de Salud Don Bosco,Panamá,Panamá,Ernesto Córdoba Campos,475,Normal
2,Liberty Technologies,1352,Junta Comunal Belisario Frias,Panamá,San Miguelito,Belisario Frías,619,Normal
2,Liberty Technologies,1355,Junta Comunal Belisario Porras,Panamá,San Miguelito,Omar Torrijos,327,Normal
1,C&W Panamá,1357,Esc. San Vicente,Chiriquí,Barú,Puerto Tomás Armuelles,16,Normal
1,C&W Panamá,1358,Esc. El Porvenir,Chiriquí,Bugaba,La Concepción,37,Normal
1,C&W Panamá,1359,Esc. Jose Luciano Lara,Chiriquí,Dolega,Los Algarrobos,44,Normal
1,C&W Panamá,1360,Junta Comunal de Tijeras,Chiriquí,Boquerón,Tijeras,119,Normal
1,C&W Panamá,1361,Club de Leones de David,Chiriquí,David,San José de David,0,Fuerza Mayor
1,C&W Panamá,1362,Tribunal Electoral,Chiriquí,David,San José de David,28,Normal
1,C&W Panamá,1363,Parque Santa Rosa Del Lima,Veraguas,Santiago,Canto del Llano,4,Normal
1,C&W Panamá,1364,Parque La Santita,Veraguas,Soná,Soná,25,Normal
1,C&W Panamá,1365,Policia Nacional de La Raya,Veraguas,Santiago,La Raya de Santa María,291,Normal
1,C&W Panamá,1366,Esc. Finca 66,Bocas del Toro,Changuinola,Changuinola,218,Normal
1,C&W Panamá,1367,Parque de Rambala,Bocas del Toro,Chiriquí Grande,Rambala,100,Normal
3,C&W Panamá,1368,Biblioteca La Arena,Herrera,Chitré,La Arena,177,Normal
1,C&W Panamá,1369,Bomberos Isla Colon,Bocas del Toro,Bocas del Toro,Bocas del Toro,20,Normal
3,C&W Panamá,1370,Esc. Sergio Perez Delgado,Herrera,Chitré,San Miguel de Monagrillo,5,Normal
2,Liberty Technologies,1372,Hospital Rural Inabaguinya,Comarca Guna Yala,Comarca Guna Yala,Tubualá,0,Fuerza Mayor
2,Liberty Technologies,1373,Centro de Salud San Martin,Panamá,Panamá,San Martín,303,Fuerza Mayor
2,Liberty Technologies,1374,Esc. Basica Corozal,Comarca Emberá-Wounaan,Cémaco,Cirilo Guaynora,258,Normal
3,C&W Panamá,1377,Palacio Municipal,Los Santos,Los Santos,La Villa de Los Santos,4,Normal
1,C&W Panamá,1380,CEBG Nievecita,Bocas del Toro,Changuinola,Las Tablas,0,Fuerza Mayor
3,C&W Panamá,1381,Agencia de Caja de Seguro Social,Los Santos,Las Tablas,Las Tablas,25,Normal
3,C&W Panamá,1382,CENTRO DE SALUD POCRI,Coclé,Aguadulce,Pocrí,77,Normal
3,C&W Panamá,1383,Policlínica San Juan,Coclé,Natá,Natá,44,Normal
3,C&W Panamá,1384,Centro de Salud Chitré,Herrera,Chitré,Chitré,55,Normal
3,C&W Panamá,1385,Museo El Caño,Coclé,Natá,El Caño,0,Normal
3,C&W Panamá,1386,CEBG Los Canelos,Herrera,Santa María,Los Canelos,0,Normal
3,C&W Panamá,1388,Palacio Municipal Pablo Jaén,Los Santos,Pedasí,Pedasí,11,Normal
3,C&W Panamá,1389,Corregiduría de Bejuco,Panamá Oeste,Chame,Bejuco,70,Normal
3,C&W Panamá,1390,CEBG ANA POLO TAPIA,Coclé,Aguadulce,San Juan Bautista de Aguadulce,113,Normal
3,C&W Panamá,1394,Junta Comunal de Chitré,Herrera,Chitré,Llano Bonito,54,Normal
1,C&W Panamá,1395,Centro de Bellas Artes,Chiriquí,David,San José de David,0,Normal
3,C&W Panamá,1396,Municipio de Penonomé,Coclé,Penonomé,Penonomé,16,Normal
3,C&W Panamá,1397,Mercado del Valle de Antón,Coclé,Antón,El Valle,25,Normal
3,C&W Panamá,1398,Centro Educativo Guillermo Endara,Panamá Oeste,La Chorrera,Playa Leona,46,Normal
3,C&W Panamá,1399,Centro de Salud del Valle,Coclé,Antón,El Valle,0,Fuerza Mayor
1,C&W Panamá,1400,Policía Nacional Río de Jesús,Veraguas,Rio de Jesús,La Ermita de Río de Jesús,49,Normal
3,C&W Panamá,1401,Esc. Ollas Abajo,Panamá Oeste,Capira,Las Ollas Arriba,111,Fuerza Mayor
3,C&W Panamá,1402,CEBG Llano Grande,Coclé,Antón,Cabuya,165,Normal
3,C&W Panamá,1403,CEBG José Nadal Silva,Coclé,La Pintada,La Pintada,0,Normal
3,C&W Panamá,1404,Esc. Embarcadero de Cascajal,Coclé,La Pintada,Llano Grande,105,Normal
3,C&W Panamá,1405,Parque de la Iglesia de San Francisco,Panamá Oeste,La Chorrera,Barrio Colón,25,Normal
3,C&W Panamá,1406,Esc. La Nueva Arenosa,Panamá Oeste,Capira,La Trinidad,184,Normal
3,C&W Panamá,1407,CEBG Villa Carmen (MINA),Coclé,Penonomé,Toabré,0,Fuerza Mayor
1,C&W Panamá,1409,Flor de Anis,Comarca Ngäbe-Buglé,Nole Düima,Hato Chamí,236,Normal
1,C&W Panamá,1410,CEBG Llano Tugrí,Comarca Ngäbe-Buglé,Müna,Peña Blanca,139,Fuerza Mayor
1,C&W Panamá,1411,Municipio de Münä,Comarca Ngäbe-Buglé,Müna,Chichica,193,Normal
2,Liberty Technologies,1412,Cuerpo de Bomberos Juan Antonio Guizado,Panamá,Panamá,Santa Ana,307,Normal
2,Liberty Technologies,1413,Cuartel de Bomberos Cmdte. Julio Salas,Colón,Colón,Sabanitas,45,Normal
2,Liberty Technologies,1414,Esc. Nuevo Paraiso,Colón,Colón,Salamanca,103,Normal
2,Liberty Technologies,1415,Centro de Salud Patricia Duncan,Colón,Colón,Barrio Norte,675,Normal
1,C&W Panamá,1416,CEBG Los Algarrobos Arriba,Chiriquí,Dolega,Los Algarrobos,28,Normal
1,C&W Panamá,1418,SENAFRONT Progreso,Chiriquí,Barú,Progreso,47,Normal
1,C&W Panamá,1419,CEBG Quebrada Cayuco,Comarca Ngäbe-Buglé,Jirondai,Samboa,107,Normal
2,Liberty Technologies,1422,Esc. Primaria Gatuncillo,Colón,Colón,Buena Vista,405,Normal
2,Liberty Technologies,1423,Autoridad Nacional para la Innovación Gubernamental,Panamá,Panamá,Bella Vista,11,Normal
2,Liberty Technologies,1424,Junta Comunal Barrio Norte,Colón,Colón,Barrio Norte,166,Normal
2,Liberty Technologies,1425,Inst. Fermín Naudeau,Panamá,Panamá,Bella Vista,0,Fuerza Mayor
2,Liberty Technologies,1426,Centro de Salud Las Margaritas,Panamá,Chepo,Las Margaritas,96,Normal
2,Liberty Technologies,1427,Primer Ciclo Louis Martin,Panamá,San Miguelito,Amelia Denis de Icaza,32,Normal
1,C&W Panamá,1430,Esc. Calovébora,Comarca Ngäbe-Buglé,Santa Catalina o Calovébora,Santa Catalina o Calovébora,174,Normal
3,C&W Panamá,1431,Esc. Elizabeth Flores de Herrera,Coclé,Antón,Río Hato,48,Fuerza Mayor
2,Liberty Technologies,1432,Esc. Peñas Blancas,Panamá,Panamá,Chilibre,24,Normal
3,C&W Panamá,1433,BOMBEROS DE OCÚ,Herrera,Ocú,San Sebastián de Ocú,109,Normal
3,C&W Panamá,1434,Centro de Salud de Las Minas,Herrera,Las Minas,Las Minas,235,Normal
3,C&W Panamá,1435,Centro de Salud de Santa María,Herrera,Santa María,Santa María,55,Normal
3,C&W Panamá,1436,INADEH CHITRÉ,Herrera,Chitré,Chitré,2,Normal
3,C&W Panamá,1437,MINSA - CAPSI de Pesé,Herrera,Pesé,Pesé,88,Normal
3,C&W Panamá,1438,MINSA - CAPSI Ocu,Herrera,Ocú,San Sebastián de Ocú,134,Normal
1,C&W Panamá,1439,Hospital de Bocas del Toro,Bocas del Toro,Bocas del Toro,Bocas del Toro,20,Normal
1,C&W Panamá,1440,HOSPITAL DE CHIRIQUI GRANDE,Bocas del Toro,Chiriquí Grande,Rambala,67,Normal
1,C&W Panamá,1441,CAPSI de Dolega,Chiriquí,Dolega,Los Anastacios,83,Normal
1,C&W Panamá,1442,Centro de Salud de Boquete,Chiriquí,Boquete,Bajo Boquete,23,Normal
1,C&W Panamá,1443,Parque Central del Distrito de Remedios,Chiriquí,Remedios,Remedios,123,Normal
1,C&W Panamá,1444,MINSA - CAPSI de Volcán,Chiriquí,Tierras Altas,Volcán,47,Normal
3,C&W Panamá,1446,BANCO DE DESARROLLO AGROPECUARIO DE NATÁ,Coclé,Natá,Natá,76,Normal
3,C&W Panamá,1448,Hospital Materno Infantil El Valle,Coclé,Antón,Antón,31,Normal
3,C&W Panamá,1451,Centro de Salud El Espino,Panamá Oeste,La Chorrera,Santa Rita,111,Normal
3,C&W Panamá,1452,Centro de Salud Nuevo Arraiján Artemio Jaén,Panamá Oeste,Arraiján,Vista Alegre,33,Normal
3,C&W Panamá,1453,Centro de Salud Rosa Tazón,Panamá Oeste,Chame,Chame,28,Normal
3,C&W Panamá,1454,COLEGIO PEDRO PABLO SANCHEZ #2,Panamá Oeste,La Chorrera,Barrio Balboa,1,Fuerza Mayor
3,C&W Panamá,1455,Policlínica Dr. Blas Gómez Chetro,Panamá Oeste,Arraiján,Arraiján,56,Normal
3,C&W Panamá,1456,ULAPS San José,Panamá Oeste,San Carlos,San José,29,Normal
3,C&W Panamá,1457,ULAPS Vista Alegre ,Panamá Oeste,Arraiján,Vista Alegre,18,Normal
1,C&W Panamá,1458,CAPSI La Mata,Veraguas,Santiago,Carlos Santana Ávila,24,Normal
1,C&W Panamá,1459,Centro de Salud de San Francisco,Veraguas,San Francisco,San Francisco de la Montaña,64,Normal
1,C&W Panamá,1460,Parque de Rio de Jesus,Veraguas,Rio de Jesús,La Ermita de Río de Jesús,51,Normal
1,C&W Panamá,1461,Municipio de Rio de Jesus,Veraguas,Rio de Jesús,La Ermita de Río de Jesús,14,Normal
2,Liberty Technologies,1462,Esc. Mamitupu,Comarca Guna Yala,Comarca Guna Yala,Ailigandí,228,Normal
2,Liberty Technologies,1463,Esc. San Ignacio de Tupile,Comarca Guna Yala,Comarca Guna Yala,Ailigandí,0,Fuerza Mayor
2,Liberty Technologies,1464,Centro Regional Universitario Colon,Colón,Colón,Cristóbal,28,Normal
2,Liberty Technologies,1465,Esc. Simon Urbina,Colón,Colón,Cristóbal,104,Normal
2,Liberty Technologies,1466,IFARHU Colón,Colón,Colón,Cristóbal,16,Normal
2,Liberty Technologies,1467,Policlinica Hugo Spadafora,Colón,Colón,Cristóbal Este,111,Normal
2,Liberty Technologies,1468,Parque Barriada Nueva Providencia,Colón,Colón,Nueva Providencia,324,Normal
2,Liberty Technologies,1469,Esc. Pablo Arosemena,Colón,Colón,Barrio Norte,118,Normal
2,Liberty Technologies,1470,Policentro de Salud Juan A. Nuñez,Colón,Colón,Barrio Sur,266,Normal
2,Liberty Technologies,1471,Área frente a MIVI Altos del Lago,Colón,Colón,Cristóbal Este,458,Normal
2,Liberty Technologies,1472,Cuartel de Bomberos Altos del Lago,Colón,Colón,Cristóbal Este,163,Normal
2,Liberty Technologies,1474,Campus Harmodio Arias Madrid,Panamá,Panamá,Bella Vista,16,Normal
2,Liberty Technologies,1475,Gimnasio Universidad de Panama Transismica,Panamá,Panamá,Bella Vista,4,Normal
2,Liberty Technologies,1476,Paraninfo Campus Dr. Octavio Mendez UP,Panamá,Panamá,Bella Vista,56,Fuerza Mayor
2,Liberty Technologies,1479,Inst. Nacional de Musica,Panamá,Panamá,Ancón,1,Normal
2,Liberty Technologies,1480,IPHE Sede Principal - Ancon,Panamá,Panamá,Ancón,53,Normal
2,Liberty Technologies,1481,Oficinas administrativas de la Asociación Kuna Nega,Panamá,Panamá,Ancón,738,Normal
2,Liberty Technologies,1482,Parque Isla Perico Amador,Panamá,Panamá,Ancón,10,Normal
2,Liberty Technologies,1484,Cuarto de Urgencias CSS Transitmica,Panamá,Panamá,Bella Vista,254,Normal
2,Liberty Technologies,1485,Cuartel de Bomberos Ricardo Arango,Panamá,Panamá,Calidonia,117,Normal
2,Liberty Technologies,1486,Esc. José A. Arango #2,Panamá,Panamá,Betania,0,Normal
2,Liberty Technologies,1487,Inst. América #2,Panamá,Panamá,Betania,40,Normal
2,Liberty Technologies,1488,Plaza V Centenario,Panamá,Panamá,San Felipe,20,Fuerza Mayor
2,Liberty Technologies,1490,Inst. Geografico Tommy Guardia,Panamá,Panamá,Curundú,220,Normal
2,Liberty Technologies,1491,Centro de Formación Bonifacio Pereira - El Chorrillo,Panamá,Panamá,El Chorrillo,193,Normal
2,Liberty Technologies,1492,Centro de Salud Chorrillo,Panamá,Panamá,El Chorrillo,271,Normal
2,Liberty Technologies,1493,Policia Chorrillo frente a Parque Los Aburridos,Panamá,Panamá,El Chorrillo,273,Normal
2,Liberty Technologies,1494,CEBG Francisco de Miranda,Panamá,Panamá,24 de Diciembre,155,Normal
2,Liberty Technologies,1495,Esc. Carmen Sole Bosch #2,Panamá,Panamá,Juan Díaz,9,Normal
2,Liberty Technologies,1496,ULAPS Juan Diaz,Panamá,Panamá,Juan Díaz,59,Normal
2,Liberty Technologies,1497,"Parque de la Democracia, Paitilla",Panamá,Panamá,San Francisco,0,Normal
2,Liberty Technologies,1498,Esc. Fernando Guardia Jaén,Panamá,Panamá,Pacora,1,Normal
2,Liberty Technologies,1499,Centro de Salud Pedregal,Panamá,Panamá,Pedregal,62,Normal
2,Liberty Technologies,1500,Centro de Salud Boca La Caja,Panamá,Panamá,San Francisco,16,Normal
2,Liberty Technologies,1501,Parque Omar Área Cerca de la Administracion,Panamá,Panamá,San Francisco,12,Normal
2,Liberty Technologies,1502,Estación Cuerpo de Bomberos Tocumen (Luis Endara Paniza),Panamá,Panamá,Tocumen,53,Normal
2,Liberty Technologies,1503,Consejo Provincial de San Miguelito ,Panamá,San Miguelito,Mateo Iturralde,105,Normal
2,Liberty Technologies,1504,Iglesia Nuestra Señora del Rosario,Panamá,San Miguelito,Belisario Frías,282,Normal
2,Liberty Technologies,1505,Municipio de Santa Isabel (Colón),Colón,Santa Isabel,Miramar,51,Normal
2,Liberty Technologies,1506,Nueva sede del centro de Educación Pre-Escolar de Montería,Panamá,Panamá,Pedregal,31,Normal
2,Liberty Technologies,1507,Junta Comunal de Chilibre,Panamá,Panamá,Chilibre,166,Normal
2,Liberty Technologies,1508,Iglesia Virgen del Carmen,Panamá,Panamá,Tocumen,115,Normal
2,Liberty Technologies,1509,Esc. de Manipuladores de Alimentos - MINSA,Panamá,San Miguelito,Mateo Iturralde,71,Normal
3,C&W Panamá,1510,Municipio de Pese,Herrera,Pesé,Pesé,58,Normal
1,C&W Panamá,1511,Junta Comunal Los Anastacios,Chiriquí,Dolega,Los Anastacios,39,Normal
2,Liberty Technologies,1512,Junta Comunal Barrio Sur,Colón,Colón,Barrio Sur,87,Normal
3,C&W Panamá,1513,Biblioteca Pública de Natá,Coclé,Natá,Natá,60,Normal
3,C&W Panamá,1515,Área frente al MIDES,Panamá Oeste,Arraiján,Vista Alegre,60,Normal
1,C&W Panamá,1516,CEBG Alto de Higuerón,Comarca Ngäbe-Buglé,Müna,Sitio Prado,0,Fuerza Mayor
3,C&W Panamá,1517,Tribunal Electoral de La Villa,Los Santos,Los Santos,La Villa de Los Santos,51,Normal
3,C&W Panamá,1518,CEBG Feliciano Pinzón Cristóbal,Coclé,Olá,La Pava,241,Fuerza Mayor
3,C&W Panamá,1519,CEBG EL HATO,Coclé,Olá,Olá,202,Normal
3,C&W Panamá,1520,C.E.B.G. CABALLERO,Coclé,Antón,Caballero,456,Normal
3,C&W Panamá,1521,C.E.B.G. ALTOS DE LA ESTANCIA,Coclé,Antón,San Juan de Dios,694,Normal
3,C&W Panamá,1522,Parque de San Carlos,Panamá Oeste,San Carlos,San Carlos Borromeo,19,Normal
3,C&W Panamá,1523,Municipio de Ola (Roberto Isaza),Coclé,Olá,Olá,127,Normal
3,C&W Panamá,1526,Esc. EL CRISTO DE OLÁ,Coclé,Olá,El Copé,82,Fuerza Mayor
3,C&W Panamá,1527,CEBG SAN JOSE DEL NARANJAL,Coclé,Penonomé,Toabré,65,Fuerza Mayor
3,C&W Panamá,1524,Parque de Santo Domingo,Los Santos,Las Tablas,Santo Domingo,0,Normal
2,Liberty Technologies,1525,Muelle Multiproposito Cinta Costera II,Panamá,Panamá,Calidonia,0,Normal
1,C&W Panamá,1528,Mercado Publico de David – Cadena de Frio,Chiriquí,David,Chiriquí,0,Normal
3,C&W Panamá,1529,Municipio de Los Pozos,Herrera,Los Pozos,Los Pozos,18,Normal
3,C&W Panamá,1530,Terminal de buses de Las Tablas,Los Santos,Las Tablas,Las Tablas,15,Normal
3,C&W Panamá,1531,MUSEO HERMANOS ARIAS MADRID,Coclé,Penonomé,Penonomé,130,Normal
3,C&W Panamá,1532,Esc. Las Gaitas,Panamá Oeste,Capira,Cirí Grande,236,Normal
3,C&W Panamá,1533,Esc. Coloncito,Panamá Oeste,Chame,Nueva Gorgona,13,Normal
3,C&W Panamá,1534,Esc. Mata Ahogado,Panamá Oeste,San Carlos,Los Llanitos,0,Fuerza Mayor
3,C&W Panamá,1535,Centro de Salud Palmas Bellas,Colón,Chagres,Palmas Bellas,49,Normal
3,C&W Panamá,1536,Centro de Salud Escobal,Colón,Colón,Escobal,330,Normal
3,C&W Panamá,1537,Esc. El Chumical,Herrera,Las Minas,Chumical,232,Normal
3,C&W Panamá,1538,C.E.B.G. Sebastián Pinzón,Herrera,Santa María,Santa María,25,Normal
3,C&W Panamá,1539,Esc.La Tiza,Los Santos,Las Tablas,La Tiza,118,Normal
3,C&W Panamá,1540,Esc. Felicia de Morcillo,Los Santos,Guararé,El Espinal,51,Normal
3,C&W Panamá,1541,Esc. Los Ángeles,Los Santos,Los Santos,Los Ángeles,31,Normal
3,C&W Panamá,1542,C.E.B.G. Carlos Vallesteros,Los Santos,Las Tablas,La Palma,6,Normal
2,Liberty Technologies,1543,Policía Altos del Lago,Colón,Colón,Cristóbal,551,Normal
1,C&W Panamá,1545,MINSA/CAPSI TIGRE DE LOS AMARILLOS,Veraguas,Soná,Hicaco,208,Normal
1,C&W Panamá,1546,COLEGIO SECUNDARIO LA MESA,Veraguas,La Mesa,La Mesa,111,Normal
1,C&W Panamá,1547,COLEGIO PRIMARIO JOSE MUÑOZ,Veraguas,La Mesa,La Mesa,93,Normal
1,C&W Panamá,1548,Alcaldía de Santa Fé,Veraguas,Santa Fe,Santa Fe,54,Normal
1,C&W Panamá,1549,CEBG SANTA FÉ,Veraguas,Santa Fe,Santa Fe,92,Normal
1,C&W Panamá,1550,CENTRO DE SALUD DE RIO SERENO,Chiriquí,Renacimiento,Río Sereno,52,Normal
1,C&W Panamá,1551,Esc. GUACA ARRIBA,Chiriquí,David,Guacá,44,Normal
1,C&W Panamá,1552,Centro de Salud de Boquerón,Chiriquí,Boquerón,Boquerón,10,Normal
1,C&W Panamá,1553,Esc. LAJAS ADENTRO,Chiriquí,San Félix,Lajas Adentro,82,Normal
1,C&W Panamá,1554,Esc. LEOPOLDINA FIELD,Chiriquí,Dolega,San Francisco de Dolega,59,Normal
1,C&W Panamá,1555,JC SANTA CRUZ,Chiriquí,Renacimiento,Santa Cruz,212,Normal
1,C&W Panamá,1556,Esc. NUEVA CALIFORNIA,Chiriquí,Tierras Altas,Volcán,39,Normal
1,C&W Panamá,1557,JC DOMINICAL,Chiriquí,Renacimiento,Dominical,172,Normal
1,C&W Panamá,1558,JC BREÑÓN,Chiriquí,Renacimiento,Breñón,64,Normal
1,C&W Panamá,1559,Esc. SEC. DE VOLCAN,Chiriquí,Tierras Altas,Volcán,1,Normal
1,C&W Panamá,1560,CENTRO DE SALUD CHIRIQUI,Chiriquí,David,Chiriquí,70,Normal
1,C&W Panamá,1561,Esc. RIO MAR,Chiriquí,Barú,Puerto Tomás Armuelles,154,Normal
1,C&W Panamá,1562,CENTRO DE SALUD CALDERA,Chiriquí,Boquete,Caldera,98,Normal
1,C&W Panamá,1563,Esc. BUENOS AIRES,Chiriquí,Tolé,Potrero de Caña,0,Fuerza Mayor
1,C&W Panamá,1564,Esc. EL HIGO,Chiriquí,David,Cochea,44,Normal
1,C&W Panamá,1565,Esc. GUALACA,Chiriquí,Gualaca,Gualaca,163,Normal
1,C&W Panamá,1566,C.E.B.G. PASO CANOA INT.,Chiriquí,Barú,Progreso,77,Normal
1,C&W Panamá,1567,CENTRO DE SALUD SANTA MARTA,Chiriquí,Bugaba,Santa Marta,25,Normal
1,C&W Panamá,1568,Esc. CERRO COLORADO,Chiriquí,Boquerón,Bágala,84,Normal
1,C&W Panamá,1569,CEBG. SANTA MARTA,Chiriquí,Boquerón,Paraíso,109,Normal
1,C&W Panamá,1570,Esc. AGUACATE,Chiriquí,Boquerón,Guabal,321,Normal
2,Liberty Technologies,1571,Esc. Bilingüe Juntos Podemos,Panamá,Panamá,Curundú,39,Normal
3,C&W Panamá,1573,CENTRO DE SALUD EL CRISTO,Coclé,Aguadulce,El Cristo,11,Normal
3,C&W Panamá,1574,Esc. Madera,Coclé,La Pintada,El Potrero,747,Normal
3,C&W Panamá,1575,Junta Comunal de Cañaveral,Coclé,Penonomé,Cañaveral,31,Normal
2,Liberty Technologies,1576,Kiosko #1/Cinta Costera 1,Panamá,Panamá,El Chorrillo,0,Normal
2,Liberty Technologies,1577,Kiosko #2/Cinta Costera 1,Panamá,Panamá,El Chorrillo,0,Normal
2,Liberty Technologies,1578,Kiosko #3/Cinta Costera 1,Panamá,Panamá,El Chorrillo,8,Normal
2,Liberty Technologies,1579,Kiosko #4/Cinta Costera 1,Panamá,Panamá,El Chorrillo,1,Normal
2,Liberty Technologies,1580,Kiosko #5/Cinta Costera 1,Panamá,Panamá,El Chorrillo,0,Normal
1,C&W Panamá,1581,Esc. Llano del Nance,Veraguas,Atalaya,Jesús Nazareno de Atalaya,142,Normal
1,C&W Panamá,1582,MIDES Changuinola,Bocas del Toro,Changuinola,Changuinola,119,Normal
2,Liberty Technologies,1584,Junta Comunal de Curundú,Panamá,Panamá,Curundú,115,Normal
2,Liberty Technologies,1585,Paseo Marino,Colón,Colón,Barrio Norte,22,Normal
1,C&W Panamá,1586,Centro de Salud BISIRA,Comarca Ngäbe-Buglé,Kankintú,Bisira,117,Normal
3,C&W Panamá,1587,MIDES Las Tablas,Los Santos,Las Tablas,Las Tablas,7,Normal
1,C&W Panamá,1588,Centro de Salud de Santa Catalina,Comarca Ngäbe-Buglé,Santa Catalina o Calovébora,Santa Catalina o Calovébora,184,Normal
3,C&W Panamá,1590,Centro de Salud Chiguiri Arriba,Coclé,Penonomé,Chiguirí Arriba,25,Normal
2,Liberty Technologies,1591,Centro Educativo Poussepin,Panamá,Panamá,Curundú,447,Normal
2,Liberty Technologies,1592,Area frente al Comedor Infantil de Curundú,Panamá,Panamá,Curundú,72,Normal
3,C&W Panamá,1593,Esc. Pablo Ballesteros,Los Santos,Pedasí,Los Asientos,17,Normal
2,Liberty Technologies,1594,Inst. Comercial Bolivar,Panamá,Panamá,Calidonia,72,Normal
2,Liberty Technologies,1595,Casa de Justicia Comunitaria de Paz Curundú,Panamá,Panamá,Curundú,166,Normal
3,C&W Panamá,1596,Hospital Gustavo Nelson Collado,Herrera,Chitré,Llano Bonito,75,Normal
3,C&W Panamá,1597,Biblioteca Las Pleyades,Coclé,La Pintada,La Pintada,166,Normal
1,C&W Panamá,1598,Cancha Deportiva de Tolé,Chiriquí,Tolé,Tolé,22,Normal
1,C&W Panamá,1599,Municipio de Mariato,Veraguas,Mariato,Mariato,47,Normal
1,C&W Panamá,1600,Centro de Salud Kusapin,Comarca Ngäbe-Buglé,Kusapín,Kusapín,194,Normal
3,C&W Panamá,1601,CEBG San Luis Cuatro Calles,Colón,Donoso,Coclé del Norte,0,Fuerza Mayor
2,Liberty Technologies,1602,Area al frente del Municipio de Panama,Panamá,Panamá,Ancón,33,Normal
1,C&W Panamá,1603,CEBG Rio Guazaro,Veraguas,Santa Fe,Calovébora,129,Normal
1,C&W Panamá,1604,C.E.B.G Roberto Cibala,Veraguas,Santa Fe,Río Luis,126,Normal
3,C&W Panamá,1605,Caja de Ahorros Guararé,Los Santos,Guararé,Guararé,2,Normal
2,Liberty Technologies,1606,Cancha de Football en Ciudad Radial,Panamá,Panamá,Juan Díaz,55,Normal
2,Liberty Technologies,1607,Parque Recreativo en Chanis,Panamá,Panamá,Parque Lefevre,1,Normal
2,Liberty Technologies,1608,Parque Heliodoro Patiño,Panamá,Panamá,Juan Díaz,75,Normal
2,Liberty Technologies,1610,Area frente al Museo de la Libertad,Panamá,Panamá,Ancón,2,Normal
2,Liberty Technologies,1611,Esc. Barriada Kuna,Colón,Colón,Cativá,489,Normal
2,Liberty Technologies,1612,Esc. de Miramar,Colón,Santa Isabel,Miramar,5,Normal
3,C&W Panamá,1613,Parque El Manito Ocueño,Herrera,Ocú,San Sebastián de Ocú,2,Normal
3,C&W Panamá,1614,CEBG Jacinta María Henríquez,Panamá Oeste,Chame,Buenos Aires,83,Normal
3,C&W Panamá,1615,Parque de la Cancha de Baloncesto,Herrera,Pesé,Pesé,0,Fuerza Mayor
2,Liberty Technologies,1616,Parque Mango,Panamá,Panamá,Ancón,46,Normal
2,Liberty Technologies,1617,Policia Nacional Area B Rolando Martinez,Panamá,San Miguelito,Amelia Denis de Icaza,69,Normal
2,Liberty Technologies,1618,Area frente a la Fundación Pro Niños de Darién,Darien,Pinogana,Metetí,23,Normal
3,C&W Panamá,1621,Esc. Alejandro Tapia,Coclé,Aguadulce,Pocrí,16,Normal
1,C&W Panamá,1622,PC Divalá,Chiriquí,Alanje,Divalá,2,Normal
1,C&W Panamá,1623,Esc. Bella Vista,Chiriquí,Barú,Puerto Tomás Armuelles,333,Normal
3,C&W Panamá,1624,Parque José María Núñez,Herrera,Ocú,San Sebastián de Ocú,17,Normal
1,C&W Panamá,1625,Área del Parque Infantil Paco Garcia,Chiriquí,David,San José de David,6,Normal
2,Liberty Technologies,1626,Parque Andres Bello,Panamá,Panamá,Bella Vista,12,Normal
2,Liberty Technologies,1627,Parque Urraca,Panamá,Panamá,Bella Vista,35,Normal
2,Liberty Technologies,1628,Inst. Agro Forestal en Canglón,Darien,Pinogana,Metetí,79,Normal
1,C&W Panamá,1629,Autoridad de Turismo de Panamá,Bocas del Toro,Bocas del Toro,Bocas del Toro,3,Normal
3,C&W Panamá,1630,Casa de Personal del CS,Colón,Donoso,Miguel de la Borda,0,Normal
2,Liberty Technologies,1631,Esc. CEBG Victoriano Lorenzo,Panamá,Panamá,Chilibre,0,Normal
2,Liberty Technologies,1632,Esc. Primaria Limonada Abajo,Panamá,Chepo,San Cristóbal de Chepo,0,Normal
